shipment_id,ship_date,expected_delivery,actual_delivery,region,carrier,warehouse,customer,distance_km,freight_cost,weight_kg,shipment_status
SHP-01222,2024-12-07,2024-12-10,2024-12-10,Central,GlobalFreight,WH-08,Delta Group,357.62,131.77,61.97,Delayed
SHP-04848,2025-02-24,2025-02-27,2025-02-27,East,QuickMove,WH-03,Global Co,111.42,103.02,29.66,Delivered
SHP-01823,2024-11-16,2024-11-20,2024-11-20,North,SpeedEx,WH-08,Omega Solutions,410.78,148.47,12.82,Delivered
SHP-01745,2024-04-17,2024-04-18,2024-04-19,West,SpeedEx,WH-07,Omega Corp,296.66,442.05,5.12,Delivered
SHP-03166,2024-10-19,2024-10-20,2024-10-21,West,QuickMove,WH-01,Delta Industries,192.47,117.37,15.91,Delivered
SHP-03985,2024-08-03,2024-08-04,2024-08-04,East,SpeedEx,WH-01,Prime Corp,114.94,105.53,8.55,Delivered
SHP-00284,2024-10-14,2024-10-18,2024-10-19,West,ReliableCo,WH-07,Global Solutions,644.34,451.79,39.44,Delivered
SHP-01591,2024-12-22,2024-12-24,2024-12-24,Central,ReliableCo,WH-01,Global Co,419.48,271.61,32.4,Delivered
SHP-00912,2024-12-03,2024-12-06,2024-12-06,Central,ReliableCo,WH-10,Alpha Partners,150.42,120.59,23.31,Returned
SHP-01331,2025-02-20,2025-02-22,2025-02-22,East,QuickMove,WH-02,Global Solutions,279.77,226.17,23.27,Delivered
SHP-02933,2024-11-29,2024-12-01,2024-12-02,South,GlobalFreight,WH-07,Acme Group,181.26,52.74,111.28,Delivered
SHP-01372,2025-01-08,2025-01-09,2025-01-11,South,SpeedEx,WH-04,Alpha Group,58.52,66.34,27.11,Delayed
SHP-04840,2024-12-15,2024-12-17,2024-12-18,South,FastShip,WH-05,Omega Co,420.4,312.39,20.18,Delivered
SHP-01011,2025-02-17,2025-02-20,2025-02-20,East,GlobalFreight,WH-02,Sigma Corp,276.68,31.88,24.77,In Transit
SHP-02116,2024-02-19,2024-02-22,2024-02-21,South,FastShip,WH-02,Omega Partners,155.98,143.31,9.27,Delivered
SHP-02187,2025-05-03,2025-05-07,2025-05-07,West,QuickMove,WH-09,Omega Corp,837.77,578.12,16.6,Delivered
SHP-02606,2024-06-20,2024-06-23,2024-06-23,Central,QuickMove,WH-09,Omega Enterprises,461.17,323.44,19.9,Delivered
SHP-03250,2024-07-20,2024-07-22,2024-07-23,West,GlobalFreight,WH-08,Prime Industries,233.49,248.17,8.49,In Transit
SHP-02751,2025-01-19,2025-01-21,2025-01-22,West,SpeedEx,WH-04,Omega LLC,120.67,166.25,34.08,Delivered
SHP-00928,2025-02-02,2025-02-04,2025-02-04,East,FastShip,WH-08,Delta Partners,315.59,200.28,8.0,Delivered
SHP-01433,2024-10-12,2024-10-13,2024-10-13,West,SpeedEx,WH-05,Delta Solutions,265.47,282.41,20.7,Delivered
SHP-02659,2024-12-17,2024-12-19,2024-12-18,West,QuickMove,WH-01,Omega Partners,200.52,146.59,9.2,Delivered
SHP-02944,2025-06-14,2025-06-15,2025-06-15,Central,ReliableCo,WH-05,Global Corp,346.35,350.01,12.61,Returned
SHP-04610,2024-12-27,2024-12-30,2024-12-30,North,SpeedEx,WH-03,Alpha Partners,273.76,317.55,,In Transit
SHP-01878,2024-10-14,2024-10-15,2024-10-15,North,GlobalFreight,WH-02,Acme Group,151.38,170.07,108.14,Delivered
SHP-01544,2024-04-21,2024-04-24,2024-04-24,South,QuickMove,WH-05,Delta Partners,194.63,142.81,16.7,Returned
SHP-02003,2024-06-11,2024-06-14,2024-06-14,central,ReliableCo,WH-01,Prime Industries,202.82,140.43,27.16,Delivered
SHP-00100,2024-12-27,2024-12-29,2024-12-30,West,GlobalFreight,WH-09,Sigma LLC,87.54,49.52,47.77,In Transit
SHP-01096,2024-08-20,2024-08-22,2024-08-23,west,ReliableCo,WH-03,Omega Partners,268.88,165.8,23.07,Delayed
SHP-01362,2024-07-02,2024-07-05,2024-07-06,South,GlobalFreight,WH-02,Alpha Co,385.06,75.11,69.25,Delivered
SHP-01406,2024-05-31,2024-06-03,2024-06-03,Central,SpeedEx,WH-05,Omega Enterprises,201.9,174.64,28.04,Delivered
SHP-01774,2025-06-10,2025-06-12,2025-06-13,North,ReliableCo,WH-05,Acme Inc,101.87,90.16,6.04,Delivered
SHP-00352,2024-09-13,2024-09-17,2024-09-17,North,QuickMove,WH-05,Prime Solutions,444.8,248.12,57.45,Delivered
SHP-02790,2024-03-27,2024-03-28,2024-03-29,Central,GlobalFreight,WH-08,Global Partners,192.15,153.08,71.09,Returned
SHP-03059,2024-05-18,2024-05-21,2024-05-22,West,GlobalFreight,WH-03,Prime Ltd,146.01,80.75,13.65,Delayed
SHP-03683,2024-10-27,2024-10-29,2024-10-31,South,ReliableCo,WH-07,Sigma Inc,303.59,83.0,16.99,Delivered
SHP-02355,2024-01-14,2024-01-16,2024-01-16,Central,QuickMove,WH-09,,692.58,492.27,16.86,Delivered
SHP-00719,2024-02-22,2024-02-24,2024-02-24,Central,speedex,WH-02,Alpha Ltd,69.95,76.4,10.63,Delivered
SHP-02760,2024-04-05,2024-04-06,2024-04-06,North,FastShip,WH-02,Sigma Industries,228.54,199.88,11.94,Delivered
SHP-02781,2025-03-08,2025-03-11,2025-03-11,West,SpeedEx,WH-07,Omega Enterprises,313.57,396.46,,Delivered
SHP-01729,2024-05-23,2024-05-26,2024-05-27,East,GlobalFreight,WH-02,Beta Ltd,162.08,149.21,8.16,Delivered
SHP-00309,2024-04-04,2024-04-07,2024-04-08,East,GlobalFreight,WH-05,Alpha Solutions,232.07,83.29,63.27,Delivered
SHP-04638,2025-01-24,2025-01-26,2025-01-26,North,GlobalFreight,WH-09,Beta Co,155.81,129.55,19.97,Delivered
SHP-00834,2025-02-25,2025-02-27,2025-02-25,South,GlobalFreight,WH-06,Delta Enterprises,635.18,647.8,7.85,Delivered
SHP-00367,2024-01-13,2024-01-14,2024-01-15,West,GlobalFreight,WH-08,Sigma Inc,172.72,190.16,26.48,Delivered
SHP-03649,2024-09-28,2024-09-30,2024-09-30,East,QuickMove,WH-02,Sigma Ltd,509.51,260.89,5.71,Delivered
SHP-04134,2024-04-19,2024-04-22,2024-04-23,East,FastShip,WH-04,Acme Inc,232.13,156.37,18.08,Delivered
SHP-04341,2024-09-01,2024-09-02,2024-09-02,East,GlobalFreight,WH-10,Delta LLC,135.83,,26.15,Delivered
SHP-03842,2024-05-25,2024-05-26,2024-05-26,West,GlobalFreight,WH-10,Beta Co,102.67,117.45,10.4,Delivered
SHP-02593,2024-03-20,2024-03-23,2024-03-25,West,GlobalFreight,WH-02,Acme Solutions,107.59,39.56,17.17,Delivered
SHP-01150,2024-09-28,2024-09-29,2024-09-30,East,FastShip,WH-03,Global Industries,207.16,189.19,50.26,Delivered
SHP-00020,2024-08-15,2024-08-17,2024-08-17,Central,ReliableCo,WH-06,Global Group,257.81,198.09,5.0,Delivered
SHP-04697,2024-09-01,2024-09-03,2024-09-04,North,ReliableCo,WH-07,Alpha Group,207.32,176.57,64.32,Delivered
SHP-03244,2024-03-19,2024-03-21,2024-03-22,West,ReliableCo,WH-03,Beta Corp,213.36,208.94,34.93,Delivered
SHP-02122,2024-03-14,2024-03-19,2024-03-19,Central,FastShip,WH-06,Delta Enterprises,804.5,734.16,10.08,Delivered
SHP-00219,2025-05-21,2025-05-22,2025-05-22,East,FastShip,WH-08,Omega Ltd,106.96,90.38,70.54,Delivered
SHP-01542,2024-10-07,2024-10-09,2024-10-09,East,QuickMove,WH-02,Alpha Corp,631.23,513.56,18.03,Delivered
SHP-00439,2024-05-02,2024-05-04,2024-05-03,West,SpeedEx,WH-01,Global Industries,165.27,202.91,52.54,Delivered
SHP-01384,2025-05-29,2025-05-31,2025-06-01,North,QuickMove,WH-10,Omega Group,538.78,368.5,115.66,Delivered
SHP-01619,2025-01-16,2025-01-17,2025-01-16,Central,QuickMove,WH-07,Global Inc,264.44,136.72,30.91,Delivered
SHP-04458,2024-11-01,2024-11-05,2024-11-06,South,SpeedEx,WH-05,Global Inc,416.79,314.22,17.37,Delivered
SHP-03506,2024-01-12,2024-01-14,2024-01-14,East,ReliableCo,WH-03,Acme Partners,202.06,115.66,41.24,Delivered
SHP-04419,2025-06-16,2025-06-17,2025-06-18,South,SpeedEx,WH-05,Global LLC,307.32,467.77,,Delivered
SHP-04703,2024-12-16,2024-12-18,2024-12-18,East,QuickMove,WH-03,Delta Group,277.85,206.71,23.02,Delivered
SHP-04007,2024-04-07,2024-04-08,2024-04-07,North,SpeedEx,WH-07,Acme Partners,149.99,177.57,14.27,In Transit
SHP-02823,2025-04-23,2025-04-26,2025-04-28,West,Reliable Co,WH-09,Delta Group,152.75,137.04,38.4,Delivered
SHP-00803,2024-05-01,2024-05-03,2024-05-03,North,FastShip,WH-08,Beta Industries,419.99,431.55,8.81,Delivered
SHP-03063,2024-06-26,2024-06-29,2024-06-29,Central,FastShip,WH-08,Beta Corp,321.09,317.53,8.1,Delayed
SHP-02275,2024-07-23,2024-07-25,2024-07-24,West,FastShip,WH-05,Global Partners,114.7,99.34,14.16,Delayed
SHP-03802,2025-03-03,2025-03-04,2025-03-04,Central,SpeedEx,WH-03,Delta LLC,306.68,375.11,27.58,Delivered
SHP-01558,2025-02-24,2025-02-26,2025-02-27,South,QuickMove,WH-05,Prime Corp,402.46,293.44,15.57,Delivered
SHP-00583,2025-02-19,2025-02-22,2025-02-23,West,FastShip,WH-07,Alpha Inc,371.42,299.33,19.1,Delivered
SHP-00204,2024-04-16,2024-04-19,2024-04-20,North,QuickMove,WH-05,Prime Enterprises,583.0,,7.1,Delivered
SHP-04689,2024-10-20,2024-10-23,2024-10-23,Central,GlobalFreight,WH-03,Beta Corp,169.68,137.36,,Delivered
SHP-03489,2024-10-03,2024-10-05,2024-10-06,East,QuickMove,WH-09,Alpha Partners,712.22,457.58,23.98,Delivered
SHP-00945,2024-01-10,2024-01-12,2024-01-12,South,FastShip,WH-01,Acme Partners,81.56,43.93,18.91,Delivered
SHP-02296,2025-01-26,2025-01-27,2025-01-28,West,QuickMove,WH-04,Acme Corp,231.11,156.79,25.38,Delivered
SHP-02226,2024-05-27,2024-05-29,2024-05-29,North,GlobalFreight,WH-05,Prime Co,228.16,70.05,22.47,Delivered
SHP-03480,2024-07-16,2024-07-18,2024-07-17,South,SpeedEx,WH-08,Prime Ltd,50.0,64.69,82.55,Delivered
SHP-04149,2024-10-31,2024-11-03,2024-11-02,East,SpeedEx,WH-04,Delta Industries,433.04,0.0,13.38,Delivered
SHP-04776,2025-04-24,2025-04-26,2025-04-26,North,QuickMove,WH-01,Acme Partners,399.66,298.67,43.45,In Transit
SHP-03151,2024-04-22,2024-04-24,2024-04-24,North,ReliableCo,WH-05,Global Co,518.68,350.97,15.76,Delivered
SHP-04049,2024-02-07,2024-02-08,2024-02-08,East,GlobalFreight,WH-01,Sigma Co,108.34,124.44,11.07,Delayed
SHP-02195,2024-01-19,2024-01-21,2024-01-22,South,GlobalFreight,WH-05,Sigma Solutions,199.14,188.62,17.81,Delivered
SHP-03423,2024-03-23,2024-03-25,2024-03-26,West,SpeedEx,WH-02,Delta Ltd,163.78,260.76,12.4,Delivered
SHP-00518,2024-10-21,2024-10-24,2024-10-24,East,QuickMove,WH-07,Sigma Ltd,574.59,457.68,47.72,Delivered
SHP-04516,2024-06-29,2024-06-30,2024-06-30,South,FastShip,WH-03,Omega Enterprises,266.03,201.51,36.33,In Transit
SHP-01861,2025-02-24,2025-02-28,2025-03-02,West,SpeedEx,WH-05,Omega LLC,705.53,792.16,34.87,Delivered
SHP-03478,2024-03-03,2024-03-05,2024-03-06,North,SpeedEx,WH-01,Prime Enterprises,163.11,144.38,54.15,Delayed
SHP-00669,2025-01-28,2025-01-31,2025-02-01,West,FastShip,WH-02,Acme Inc,286.08,199.89,5.08,Delivered
SHP-02221,2024-12-26,2024-12-28,2024-12-28,East,SpeedEx,WH-06,Delta LLC,67.1,90.26,15.32,Delivered
SHP-02654,2025-04-09,2025-04-13,2025-04-13,West,QuickMove,WH-09,Delta Industries,561.09,402.96,24.68,Delivered
SHP-04967,2025-05-27,2025-05-30,2025-05-30,East,SpeedEx,WH-01,Acme LLC,520.94,557.78,4.87,Delayed
SHP-04933,2024-01-22,2024-01-25,2024-01-26,North,Quick Move,WH-01,Delta Co,261.07,173.07,20.38,Delivered
SHP-03297,2025-02-08,2025-02-09,2025-02-11,North,QuickMove,WH-05,Prime Inc,188.81,116.33,45.86,Delivered
SHP-03103,2024-03-18,2024-03-19,2024-03-18,West,GlobalFreight,WH-10,Alpha Group,148.15,159.55,12.13,Delivered
SHP-04166,2025-02-10,2025-02-12,2025-02-12,North,ReliableCo,WH-02,Acme Solutions,-101.22,80.86,,Delivered
SHP-02169,2025-02-20,2025-02-22,2025-02-23,West,SpeedEx,WH-03,Delta Partners,234.99,238.38,37.77,Delivered
SHP-03415,2024-03-24,2024-03-29,2024-03-30,South,SpeedEx,WH-02,Alpha Corp,839.57,959.14,23.11,Delivered
SHP-03465,2024-11-29,2024-12-01,2024-12-01,North,ReliableCo,WH-10,Delta Enterprises,135.17,104.42,20.75,In Transit
SHP-02406,2025-04-06,2025-04-07,2025-04-07,North,GlobalFreight,WH-09,Alpha Industries,304.13,199.1,37.5,Delivered
SHP-00760,2024-11-15,2024-11-18,2024-11-19,West,GlobalFreight,WH-06,Prime Group,199.23,62.0,17.38,Delivered
SHP-01339,2024-07-31,2024-08-03,2024-08-04,North,FastShip,WH-04,Prime Corp,270.57,208.09,37.58,Delivered
SHP-01892,2024-09-27,2024-09-30,2024-09-30,North,ReliableCo,WH-10,Beta Solutions,304.24,206.37,8.52,Delivered
SHP-02728,2024-01-14,2024-01-16,2024-01-16,East,FastShip,WH-01,Prime Industries,176.65,148.18,25.55,Returned
SHP-04823,2024-08-02,2024-08-05,2024-08-07,South,GlobalFreight,WH-10,Alpha Partners,402.65,0.01,21.97,Delivered
SHP-00978,2024-04-21,2024-04-24,2024-04-24,East,SpeedEx,WH-03,Prime Solutions,347.77,259.5,23.41,Delivered
SHP-03290,2024-10-01,2024-10-02,2024-10-03,East,GlobalFreight,WH-04,Prime Solutions,114.53,15.65,45.0,In Transit
SHP-00215,2024-02-23,2024-02-25,2024-02-26,South,ReliableCo,WH-03,Delta Solutions,148.5,94.97,31.28,Delivered
SHP-03403,2025-05-14,2025-05-15,2025-05-14,North,speedex,WH-05,Alpha Solutions,186.05,207.87,11.33,In Transit
SHP-04996,2024-06-15,2024-06-19,2024-06-20,West,SpeedEx,WH-02,Prime Industries,435.96,397.48,,In Transit
SHP-00694,2025-01-09,2025-01-12,2025-01-12,West,GlobalFreight,WH-02,Global LLC,220.07,99.61,16.45,Delivered
SHP-02182,2024-03-07,2024-03-08,2024-03-08,West,FastShip,WH-02,Acme Partners,225.2,298.09,37.89,Delivered
SHP-01648,2024-07-20,2024-07-21,2024-07-21,Central,GlobalFreight,WH-01,Acme Solutions,144.31,77.25,8.81,Delivered
SHP-03576,2024-09-12,2024-09-13,2024-09-13,East,GlobalFreight,WH-09,Delta Industries,266.66,278.03,7.3,Delivered
SHP-01033,2024-11-04,2024-11-05,2024-11-07,West,GlobalFreight,WH-01,Beta Solutions,157.41,82.97,20.12,Delivered
SHP-04314,2024-01-17,2024-01-18,2024-01-19,East,QuickMove,WH-01,Global Corp,352.86,221.69,,Delayed
SHP-03413,2024-12-12,2024-12-15,2024-12-16,Central,QuickMove,WH-02,Omega Solutions,110.96,81.86,68.54,In Transit
SHP-02168,2024-07-13,2024-07-15,2024-07-15,Central,QuickMove,WH-08,Omega Partners,308.27,250.35,60.26,Returned
SHP-03332,2024-12-24,2024-12-25,2024-12-26,Central,GlobalFreight,WH-01,Acme Ltd,343.49,0.01,49.17,Delivered
SHP-00197,2024-05-20,2024-05-21,2024-05-22,West,ReliableCo,WH-06,Acme Corp,342.36,313.87,27.7,Delivered
SHP-01785,2024-09-01,2024-09-04,2024-09-04,south,ReliableCo,WH-04,Delta Partners,165.42,106.6,51.79,Returned
SHP-02214,2025-02-16,2025-02-17,2025-02-16,South,ReliableCo,WH-06,Alpha Corp,90.1,64.86,12.63,Delivered
SHP-04586,2024-09-07,2024-09-08,2024-09-08,Central,ReliableCo,WH-09,Beta Enterprises,258.54,251.17,50.1,Delivered
SHP-00880,2025-02-20,2025-02-21,2025-02-21,East,GlobalFreight,WH-06,Omega LLC,151.82,149.36,4.26,Delivered
SHP-01262,2024-10-08,2024-10-10,2024-10-12,West,QUICKMOVE,WH-04,Sigma Ltd,402.15,198.08,19.78,Delivered
SHP-02073,2025-05-09,2025-05-10,2025-05-09,North,ReliableCo,WH-06,Acme LLC,167.31,122.53,94.39,Delivered
SHP-04411,2025-02-12,2025-02-14,2025-02-14,West,GlobalFreight,WH-03,Prime Corp,456.62,337.85,54.36,Delivered
SHP-01752,2024-08-23,2024-08-25,2024-08-26,West,ReliableCo,WH-04,Delta Solutions,374.08,400.86,51.8,In Transit
SHP-00888,2025-02-09,2025-02-10,2025-02-11,South,FastShip,WH-08,Beta Co,125.59,96.74,6.7,Delivered
SHP-01393,2024-12-08,2024-12-11,2024-12-11,North,QuickMove,WH-05,Delta Inc,288.26,201.7,13.83,Delayed
SHP-00069,2024-08-21,2024-08-24,2024-08-25,South,QuickMove,WH-10,Omega Inc,491.71,,27.76,Delivered
SHP-03833,2024-10-28,2024-10-29,2024-10-31,South,SpeedEx,WH-08,Alpha Inc,250.62,237.25,11.41,Delivered
SHP-03393,2025-06-02,2025-06-03,2025-06-03,Central,FastShip,WH-03,Delta Partners,170.24,137.19,9.38,Delivered
SHP-00569,2025-03-26,2025-03-29,2025-03-29,Central,SpeedEx,WH-01,Omega Group,163.13,135.11,9.39,Delivered
SHP-01814,2024-04-27,2024-04-30,2024-05-02,South,QuickMove,WH-05,Sigma Corp,461.29,356.08,71.8,In Transit
SHP-00097,2025-02-17,2025-02-19,2025-02-20,West,GlobalFreight,WH-01,Beta Group,155.17,109.01,74.69,Delivered
SHP-01045,2025-02-02,2025-02-05,2025-02-05,West,SpeedEx,WH-02,Beta Enterprises,243.33,377.98,15.8,Delivered
SHP-02136,2024-12-13,2024-12-14,2024-12-14,West,ReliableCo,WH-06,Global Enterprises,201.85,123.78,19.96,Delivered
SHP-00140,2024-09-20,2024-09-23,2024-09-23,Central,FastShip,WH-05,Delta Ltd,182.63,166.04,14.96,Delivered
SHP-03801,2025-03-27,2025-03-30,2025-03-31,South,GlobalFreight,WH-01,Omega LLC,435.16,92.67,31.95,Delivered
SHP-02657,2024-03-12,2024-03-15,2024-03-15,East,SpeedEx,WH-01,Delta Solutions,502.17,715.57,12.18,Delayed
SHP-01946,2025-01-16,2025-01-17,2025-01-17,Central,FastShip,WH-05,Omega LLC,194.09,168.12,124.56,Delivered
SHP-03134,2024-12-18,2024-12-21,2024-12-22,North,GlobalFreight,WH-01,Global LLC,287.74,111.95,6.87,Delivered
SHP-01613,2025-04-25,2025-04-28,2025-04-28,North,GlobalFreight,WH-03,Acme Ltd,63.33,32.81,39.61,Delivered
SHP-03033,2025-01-27,2025-01-30,2025-01-31,South,ReliableCo,WH-03,Delta Industries,494.62,564.82,25.01,Delivered
SHP-01630,2024-11-25,2024-11-29,2024-11-30,South,SpeedEx,WH-07,Delta Enterprises,675.47,286.51,25.47,Delivered
SHP-04418,2025-01-25,2025-01-28,2025-01-29,West,ReliableCo,WH-10,Prime Corp,263.71,134.83,40.33,Delivered
SHP-04327,2025-06-15,2025-06-18,2025-06-18,Central,ReliableCo,WH-10,Alpha Group,476.89,,49.19,Delivered
SHP-04949,2024-04-08,2024-04-11,2024-04-11,Central,GlobalFreight,WH-07,Alpha Enterprises,451.69,248.92,34.1,Delayed
SHP-00464,2024-05-09,2024-05-11,2024-05-12,Central,GlobalFreight,WH-09,Alpha Ltd,119.56,107.62,12.56,Delivered
SHP-02378,2024-02-14,2024-02-16,2024-02-16,East,FastShip,WH-09,Sigma Group,192.05,94.36,9.84,Delivered
SHP-01398,2024-09-18,2024-09-22,2024-09-23,Central,ReliableCo,WH-08,Sigma Corp,498.54,318.75,16.81,Delivered
SHP-02054,2024-09-07,2024-09-08,2024-09-08,West,QuickMove,WH-03,Delta Corp,152.59,99.08,23.76,Delivered
SHP-00595,2024-03-13,2024-03-15,2024-03-15,South,SpeedEx,WH-10,Alpha Group,197.18,196.52,24.1,In Transit
SHP-02219,2025-01-14,2025-01-16,2025-01-16,Central,ReliableCo,WH-08,Alpha Partners,84.7,71.37,15.91,Delivered
SHP-00451,2025-04-11,2025-04-15,2025-04-15,West,QuickMove,WH-09,Omega Solutions,765.64,481.71,6.96,Delivered
SHP-01555,2025-06-21,2025-06-23,2025-06-23,Central,GlobalFreight,WH-10,Acme Co,246.49,128.26,52.41,Delivered
SHP-03788,2025-03-02,2025-03-05,2025-03-05,south,SpeedEx,WH-01,Beta Solutions,604.63,754.32,18.7,Delivered
SHP-03730,2025-01-17,2025-01-20,2025-01-22,West,SpeedEx,WH-03,Global Solutions,444.89,482.68,9.9,Delivered
SHP-03849,2024-04-03,2024-04-06,2024-04-07,South,ReliableCo,WH-05,Delta LLC,405.98,305.92,12.76,Delivered
SHP-02340,2025-04-09,2025-04-11,2025-04-12,South,SpeedEx,WH-05,Alpha Ltd,363.66,364.11,,Delivered
SHP-01469,2024-02-28,2024-03-01,2024-03-01,West,GlobalFreight,WH-04,Prime Inc,303.75,298.08,10.11,In Transit
SHP-04031,2024-04-11,2024-04-15,2024-04-15,South,ReliableCo,WH-03,Acme Co,432.46,382.89,9.42,Delivered
SHP-02989,2024-06-01,2024-06-04,2024-06-03,East,ReliableCo,WH-10,Omega Enterprises,192.21,112.2,14.24,Delivered
SHP-03600,2024-12-18,2024-12-20,2024-12-20,West,FastShip,WH-09,Acme Partners,584.34,0.0,23.86,Delivered
SHP-02060,2024-08-17,2024-08-19,2024-08-19,Central,FastShip,WH-02,Omega Corp,423.45,462.57,10.22,Delayed
SHP-04734,2024-04-07,2024-04-10,2024-04-11,west,Quick Move,WH-06,Beta LLC,158.84,105.15,22.59,In Transit
SHP-01000,2024-10-05,2024-10-07,2024-10-07,North,SpeedEx,WH-04,Global Solutions,70.34,106.27,25.85,Delivered
SHP-01478,2024-03-25,2024-03-28,2024-03-28,East,QuickMove,WH-09,Alpha Group,667.01,500.64,18.9,Delivered
SHP-02440,2024-02-04,2024-02-06,2024-02-06,East,Reliable Co,WH-09,Delta Partners,389.22,282.05,13.66,Delivered
SHP-00193,2024-09-30,2024-10-01,2024-10-02,West,ReliableCo,WH-10,Alpha Co,167.98,149.76,13.55,Delivered
SHP-03822,2024-12-12,2024-12-15,2024-12-15,North,SpeedEx,WH-08,Omega Co,115.23,126.75,70.4,Delivered
SHP-04239,2024-09-17,2024-09-19,2024-09-21,North,ReliableCo,WH-09,Delta Inc,232.09,214.74,30.02,Delivered
SHP-04962,2025-02-21,2025-02-22,2025-02-22,North,SpeedEx,WH-08,Omega LLC,164.38,146.26,67.99,Delivered
SHP-04279,2024-01-28,2024-01-31,2024-01-31,South,GlobalFreight,WH-10,Prime Inc,206.22,128.66,13.15,Delayed
SHP-04474,2024-11-08,2024-11-11,2024-11-11,West,GlobalFreight,WH-07,Delta Solutions,213.57,0.01,19.69,Delivered
SHP-04889,2024-02-15,2024-02-17,2024-02-17,West,FastShip,WH-08,Alpha Solutions,263.95,169.81,6.79,Delivered
SHP-02895,2025-03-14,2025-03-17,2025-03-17,East,SpeedEx,WH-09,Omega Inc,177.25,248.86,12.14,Delivered
SHP-04678,2024-11-16,2024-11-18,2024-11-19,Central,FastShip,WH-06,Acme Partners,127.63,118.31,34.6,Delivered
SHP-01740,2024-11-19,2024-11-22,2024-11-23,West,FastShip,WH-06,Acme Co,258.97,323.72,21.5,Delivered
SHP-03543,2024-12-25,2024-12-26,2024-12-28,North,GlobalFreight,WH-06,Prime Co,186.7,39.49,55.77,Delivered
SHP-04241,2025-01-17,2025-01-18,2025-01-18,Central,FastShip,WH-07,Acme Co,94.14,55.82,14.49,Delivered
SHP-01910,2024-09-04,2024-09-05,2024-09-05,West,FastShip,WH-07,Global Solutions,126.65,134.93,5.59,Delivered
SHP-02820,2025-02-24,2025-02-28,2025-02-28,East,GlobalFreight,WH-01,Sigma Co,760.19,553.3,10.11,Delivered
SHP-03035,2024-09-22,2024-09-25,2024-09-25,North,FastShip,WH-09,Delta Inc,238.48,170.1,40.17,In Transit
SHP-02466,2025-06-24,2025-06-26,2025-06-26,Central,FastShip,WH-05,Global Enterprises,351.86,327.1,9.48,In Transit
SHP-01663,2025-05-18,2025-05-21,2025-05-22,East,ReliableCo,WH-02,Acme Solutions,475.2,380.85,15.78,Delivered
SHP-02851,2025-03-06,2025-03-08,2025-03-08,West,GlobalFreight,WH-01,Delta Co,222.41,90.81,9.43,Returned
SHP-04972,2024-10-18,2024-10-19,2024-10-20,South,GlobalFreight,WH-08,Global LLC,205.03,103.41,8.78,Delivered
SHP-00192,2025-05-31,2025-06-03,2025-06-03,East,FastShip,WH-07,Beta Industries,487.63,411.93,69.38,Delayed
SHP-01727,2024-05-29,2024-05-30,2024-05-31,South,QuickMove,WH-07,Sigma Enterprises,196.31,114.56,15.63,Delivered
SHP-01748,2024-01-12,2024-01-15,2024-01-15,Central,GlobalFreight,WH-10,Acme Industries,241.42,187.44,39.4,Delivered
SHP-01363,2024-10-17,2024-10-19,2024-10-19,South,FastShip,WH-01,Global Enterprises,296.48,232.36,21.71,Delivered
SHP-04363,2025-03-06,2025-03-08,2025-03-08,East,ReliableCo,WH-02,Prime LLC,221.84,,34.39,Delivered
SHP-01655,2025-01-13,2025-01-15,2025-01-17,west,SpeedEx,WH-07,Prime Group,470.47,348.29,17.16,Delivered
SHP-04083,2024-08-11,2024-08-13,2024-08-14,West,GlobalFreight,WH-04,Prime Group,206.74,181.9,21.13,Delivered
SHP-03092,2024-12-27,2024-12-30,2024-12-30,South,FastShip,WH-06,Omega Industries,383.74,311.65,30.22,Delivered
SHP-04426,2025-05-21,2025-05-24,2025-05-24,North,ReliableCo,WH-10,Sigma Corp,219.34,220.14,38.7,Delivered
SHP-03723,2024-02-20,2024-02-23,2024-02-23,North,FastShip,WH-05,Acme Corp,534.15,398.72,5.71,Delivered
SHP-04311,2024-10-19,2024-10-21,2024-10-21,Central,SpeedEx,WH-07,Prime Inc,292.28,441.79499999999996,61.17,Delivered
SHP-03471,2024-11-26,2024-11-29,2024-11-29,North,SpeedEx,WH-06,Sigma Inc,122.39,158.01,79.9,Delivered
SHP-04059,2024-03-28,2024-03-30,2024-03-30,Central,SpeedEx,WH-09,Delta Group,445.69,355.64,7.08,Delivered
SHP-04027,2025-03-25,2025-03-27,2025-03-29,West,ReliableCo,WH-01,Delta Inc,478.83,365.47,34.79,Returned
SHP-00167,2025-06-08,2025-06-09,2025-06-10,South,SpeedEx,WH-06,Global Ltd,159.54,165.32,57.56,Delivered
SHP-02581,2024-09-19,2024-09-21,2024-09-21,North,SpeedEx,WH-05,Beta Inc,284.63,386.89,16.56,Delivered
SHP-02030,2024-10-22,2024-10-23,2024-10-23,Central,FastShip,WH-08,Prime Solutions,133.15,108.54,20.23,Delivered
SHP-01025,2025-02-18,2025-02-20,2025-02-20,North,SpeedEx,WH-09,Prime Corp,349.78,373.2,21.13,Delivered
SHP-03083,2024-09-28,2024-09-30,2024-09-30,North,FastShip,WH-06,Acme Ltd,196.47,140.95,22.2,In Transit
SHP-02293,2025-06-15,2025-06-18,2025-06-18,North,GlobalFreight,WH-03,Prime Co,288.18,77.92,20.72,In Transit
SHP-01293,2024-02-27,2024-02-29,2024-02-29,East,FastShip,WH-06,Acme LLC,154.52,138.53,8.24,Delivered
